disaster_type;Countrty;adm1_name;adm1_pcode;adm2_name;adm2_pcode;adm3_name;ADM3_PCODE;ward;date_recorded;date_recorded_new;Data_quality_score;ifrc_source;data_source;data_quality;magnitude_impact;people_dead;people_injured;house_destroyed;house_damaged;household_displaced;people_displaced;roads;livestock_lost;bridge;schools;latrine;wall;hospitals;drainage;inst.church.mosque;health_center;lost_crops_ha (acreage)
flood;kenya;;;Murang'a;KE021;0;#N-A;0;25-05-2010;;0;other;disinventer;2;1;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;25-05-2010;;0;other;disinventer;2;1;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;25-05-2010;;0;other;disinventer;2;1;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;25-05-2010;;0;other;disinventer;2;1;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;01-03-2012;;1;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;19-04-2012;;0;other;eoc;2;1;0;0;18;0;0;0;0;0;0;1;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;1;other;disinventer;2;1;0;0;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-05-2012;;0;other;disinventer;2;1;0;0;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;20-03-2013;;1;other;disinventer;2;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Kigumo;KE021107;Gatumbi;;07-04-2013;7;other;;;;2;;;;;;;;;;;;;;;;
flood;;;;;;;#N-A;;;08-04-2013;7;other;;;;2;;;;;;;;;;;;;;;;
flood;;;;;;Kigumo;KE021107;Gatumbi;;13-04-2013;7;other;;;;2;;;;;;;;;;;;;;;;
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-04-2013;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-04-2013;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-04-2013;;0;other;disinventer;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;30-04-2013;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;;#N-A;;07-05-2013;;7;other;;;;0;;;;;200;;;;;;;;;;;
flood;;;;;;;#N-A;Gathiru;;10-11-2015;7;other;;;;0;;;;1;;;;;;;;;;;;
flood;kenya;;;Murang'a;KE021;0;#N-A;;16-11-2015;;1;other;disinventer;2;1;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Kigumo;KE021107;;;26-04-2015;7;other;;;;1;;1;;;18;;;;;;;;;;;
flood;kenya;;;Murang'a;KE021;Kigumo;KE021107;Kigumo;28-04-2016;;5;other;eoc;2;0;0;0;0;5;27;0;0;3;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;Maraguw;#N-A;0;29-04-2016;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;Kigumo;KE021107;Kigumo;29-04-2016;;0;other;eoc;2;0;0;0;0;5;27;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Kandara;KE021109;Rwathe, Mukaria;08-05-2016;;5;other;;;;0;;;;3;;;;;;;;;;;;
flood;kenya;;;Murang'a;KE021;Kigumo;KE021107;0;19-05-2016;;5;other;eoc;2;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;Kangema;KE021104;0;07-03-2018;;1;other;eoc;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;17-03-2018;;0;other;disinventer;2;1;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;15-04-2018;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;18-04-2018;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;21-04-2018;;0;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;Kahuro;#N-A;Mathioya;28-04-2018;;5;other;eoc;2;0;4;0;0;0;25;0;0;0;2;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;Gitugi;#N-A;Mathioya;28-04-2018;;5;other;eoc;2;0;4;0;0;0;25;0;0;0;2;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;Kiharu;KE021106;Mathioya;28-04-2018;;5;other;eoc;2;0;4;0;0;0;25;0;0;0;2;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;Kangema;KE021104;Kiria-ini;29-04-2018;;5;other;eoc;2;1;0;0;0;0;0;0;1;9;1;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;Kiharu;KE021106;Kigumo;15-05-2018;;5;other;eoc;2;1;0;9;0;0;700;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;Kigumo;KE021107;0;18-05-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;27-05-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Murang'a;KE021;0;#N-A;0;09-06-2018;;1;other;eoc;2;1;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;13-01-2001;;;other;wra;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;29-04-2002;;;other;wra;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Embakasi East;KE047285;Embakasi;12-05-2002;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;14-05-2002;;;other;disinventer;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;14-05-2002;;;other;disinventer;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;14-05-2002;;;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Ruaraka;KE047281;0;14-05-2002;;;other;dref;1;1;9;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;22-12-2009;;;other;disinventer;1;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;22-12-2009;;;other;disinventer;1;1;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Kibra;KE047278;0;22-12-2009;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;23-12-2009;;;other;disinventer;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;06-01-2010;;;other;dref;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;06-01-2010;;;other;dref;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;01-03-2010;;;other;dref;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;07-04-2010;;;other;dref;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;20-04-2010;;;other;disinventer;1;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;01-07-2010;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;25-04-2012;;;other;eoc;2;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Kibra;KE047278;0;27-04-2012;;;other;eoc;2;1;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;27-04-2012;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;03-05-2012;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;04-05-2012;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Ruaraka;KE047281;0;05-05-2012;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Kasarani;KE047280;Ruai;05-05-2012;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Mathare;KE047290;0;06-05-2012;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;08-05-2012;;;other;dref;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Mathare;KE047290;0;10-05-2012;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;13-05-2012;;;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;11-06-2012;;;other;dref;1;1;8;8;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Ruaraka;KE047281;Mathare North;11-06-2012;;;other;dref;1;1;1;0;0;0;643;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;11-06-2012;;;other;dref;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;04-11-2012;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;Imara Daima;26-12-2012;;;other;eoc;2;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Mathare;KE047290;0;26-12-2012;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Mathare;KE047290;0;27-12-2012;;;other;eoc;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Embakasi East;KE047285;0;27-12-2012;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;13-03-2013;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;13-03-2013;;;other;disinventer;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;29-03-2013;;;other;disinventer;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;29-03-2013;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;29-03-2013;;;other;disinventer;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;16-04-2013;;;other;disinventer;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Mathare;KE047290;0;13-12-2013;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Kasarani;KE047280;Ruai;25-03-2014;;;other;eoc;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;17-10-2014;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Embakasi East;KE047285;Embakasi;18-10-2014;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;18-10-2014;;;other;eoc;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;24-03-2015;;;other;disinventer;2;1;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;27-04-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;30-04-2015;;;other;eoc;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;11-05-2015;;;other;wra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;12-05-2015;;;other;eoc;2;1;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Embakasi South;KE047282;0;13-05-2015;;;other;eoc;2;1;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;13-05-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Langata;KE047277;0;13-05-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;13-05-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;03-06-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Roysambu;KE047279;Roysambu;06-06-2015;;;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;15-10-2015;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;14-11-2015;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Kasarani;KE047280;Ruai;18-11-2015;;;other;eoc;2;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Roysambu;KE047279;0;18-11-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;13-12-2015;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;13-12-2015;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;Kariobangi South;17-01-2016;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;28-04-2016;;;other;eoc;2;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;29-04-2016;;;other;eoc;2;1;4;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Kibra;KE047278;0;09-05-2016;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;19-05-2016;;;other;eoc;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;17-06-2016;;;other;disinventer;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;02-05-2017;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;02-05-2017;;;other;eoc;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;03-03-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;30-04-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;13-05-2018;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Mathare;KE047290;0;20-05-2018;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;0;#N-A;0;11-06-2018;;;other;dref;1;1;2;7;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Kibra;KE047278;0;23-04-2019;;;other;eoc;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nairobi;KE047;Kibra;KE047278;0;23-04-2019;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;14-05-2002;;0;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;27-12-2009;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;01-01-2010;;;other;disinventer;1;1;3;0;509;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;04-01-2010;;;other;disinventer;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;04-01-2010;;;other;disinventer;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;10-01-2010;;;other;disinventer;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;02-03-2010;;;other;disinventer;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;02-03-2010;;;other;dref;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;17-02-2011;;;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;20-03-2011;;;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;23-01-2012;;;other;disinventer;1;1;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;24-01-2012;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;01-03-2012;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;Hells Gate;23-04-2012;;;other;eoc;2;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;28-04-2012;;;other;disinventer;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;13-05-2012;;;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;17-05-2012;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;20-05-2012;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;Naivasha;KE032168;0;11-06-2012;;;other;dref;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;11-06-2012;;;other;dref;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;26-06-2012;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;Rongai;KE032173;0;01-04-2013;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;08-04-2013;;;other;disinventer;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;10-04-2013;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;14-04-2013;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;14-03-2014;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;23-05-2014;;;other;disinventer;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;01-05-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;15-11-2015;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;26-11-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Nakuru;KE032;0;#N-A;0;17-12-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
