serial,admin_level_0_code,admin_level_1_code,admin_level_2_code,admin_level_0_name,admin_level_1_name,admin_level_2_name,event,location,year,month,day,deaths,injured,missing,affected,houses_destroyed,houses_damaged,others,sources,losses $loc,losses $usd,date,health,education,agriculture,industry,aqueduct,sewerage,energy,communication,cause,damaged roads,magnitude,damaged hospitals,damaged education centers,damage in crops Ha.,lost cattle,evacuated,relocated,latitude,longitude,comments
5577,30.0,,,NAIROBI,,,FLOOD,Nairobi,2015,12,13,1,0,0,0,0,0,,KP,0,0,2016-03-22,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-1.3198289809206798,36.87347815625,Body yet to be retrieved
5581,35.0,,,NYANDARUA,,,FLOOD,Haraka,2015,12,14,1,0,0,0,0,0,,KP,0,0,2016-03-22,-1,0,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,-0.009826090459451741,36.387333136718794,one person dead
5583,22.0,,,MACHAKOS,,,FLOOD,Emali,2015,12,14,1,0,0,0,0,0,,KP,0,0,2016-03-22,-1,0,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,-1.46810047639275,36.9833414375,fel into 10feet underground water tank
5584,26.0,,,MERU,,,FLOOD,Tigania,2015,12,14,1,0,0,0,0,0,,KP,0,0,2016-03-22,-1,0,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,0.0,0.0,body found floating in river kamuraitha
5586,29.0,,,MURANGA,,,LANDSLIDE,Gathiru,2015,11,10,0,0,0,0,0,0,,KP,0,0,2016-03-22,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,A 3 bedroom house was moved downhill
5587,32.0,,,NANDI,,,FLOOD,Nandi east,2015,11,10,0,0,0,0,0,0,,KP,0,0,2016-03-22,-1,-1,0,0,0,-1,0,0,Rain,0,,0,0,0.0,0,0,0,0.0,0.0,2 toilets collapsed in Kokamei Primary school in Chepkunyuk Location
5588,41.0,,,THARAKA-NITHI,,,FLOOD,Chuka,2015,11,10,0,0,0,0,0,0,,KP,0,0,2016-03-22,-1,-1,0,0,0,-1,0,0,Rain,-1,,0,0,0.0,0,0,0,-0.306455488685506,37.631534796875,1 pit latrine sunk at Ndagani within Chuka township and damaged 1 room in the hostel used by Chuka University students. Some roads in Chiakariga and Gatunga wards were cut off by heavy rains
5593,25.0,,,MARSABIT,,,STORM,North horr police division,2015,12,7,0,0,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,Windstorm,0,,0,0,0.0,0,0,0,2.32687533305344,38.01605628125,Roofs blown off
5462,11.0,,,KEIYO-MARAKWET,,,FLOOD,Elgeyo Marakwet,2013,4,3,1,0,0,0,0,0,,KP,0,0,2016-03-17,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.605397019356314,35.3710977851563,
5594,18.0,,,KITUI,,,LIGHTNING,Ndiani village,2015,12,3,1,0,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,-1.4076947016287402,38.01605628125,
5601,26.0,,,MERU,,,FLOOD,Igoji west division,2015,12,2,1,0,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0533452885040232,37.642521125,
5602,10.0,,,KAKAMEGA,,,LIGHTNING,Mumias East,2015,12,2,2,0,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.306029387975654,34.76410315625,
5465,29.0,,,MURANGA,,,FLOOD,Kendubay,2013,4,8,1,0,0,215,0,0,,KP,0,0,2016-03-17,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-0.550894262411755,36.9833414375,Some of the affected people seeked refuge from relatives while others camped at Koura Secondary School.
5466,31.0,,,NAKURU,,,FLOOD,Naivasha,2013,4,8,0,0,0,0,0,0,,KP,0,0,2016-03-17,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-0.320188193471715,36.093448859375,Need urgent repair m/v to use alternative route
5467,31.0,,,NAKURU,,,FLOOD,Mogotio,2013,4,10,1,0,0,0,0,0,,KP,0,0,2016-03-17,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-0.309202031076404,36.08246253125,One man was swept away by water and the body recovered. Taken to Elda ravine district mortuary hospital.
5469,27.0,,,MIGORI,,,FLOOD,Nyatike,2013,4,9,0,0,0,1572,195,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-1.05621401756015,34.50043128125,Expecting reief from KRCS and special programmes.
5472,22.0,,,MACHAKOS,,,FLOOD,Muthetheni location,2013,4,11,1,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-1.90431240645704,36.7950438335538,He was going to work when he decided to cross Kyaimu seasonal river and was swept down te stream.
5473,22.0,,,MACHAKOS,,,FLOOD,Wamuyu location,2013,4,11,1,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-1.86893061419205,36.796573859375,He went for a long call in the toilet and san. Body not yet retrieved.
7050,29.0,,,MURANGA,,,SUBSIDENCE,naivasha,2013,4,8,0,0,0,0,0,0,,KP,0,0,2016-05-18,0,0,0,0,0,0,0,0,Flood,-1,,0,0,0.0,0,0,0,0.0,0.0,heavy rainfall causing bridge collapse.
5433,33.0,,,NAROK,,,LANDSLIDE,Narok,2015,11,15,0,0,0,0,0,0,,KP,0,0,2016-03-15,-1,-1,-1,0,0,0,0,0,Flood,-1,,0,0,0.0,0,0,0,-1.08916723,35.88470862,one house was partly damaged
5445,30.0,,,NAIROBI,,,STRUCTURAL COLLAPSE,South B,2015,5,11,0,0,0,0,0,0,,KP,0,0,2016-03-16,-1,0,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,-1.29511617868481,36.8212930976563,9 people died and 4 injured.
5474,23.0,,,MAKUENI,,,FLOOD,Sultan Hamud,2013,4,12,1,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-2.0171607247481,37.367862921875,A wman was swept away by river Muooni and he body recovered at Masimba 35kms away.
6898,16.0,,,KISII,,,FIRE,Nyakeyo Mixed and Day Secondary School,2016,2,12,0,0,0,0,0,0,,KP,0,0,2016-05-24,0,-1,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,Unknown value of property destroyed.
6899,3.0,,,BUNGOMA,,,FIRE,Industrial Primary School,2016,2,13,0,0,0,0,0,0,,KP,0,0,2016-05-24,0,-1,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,92 girls dormitory made of iron sheets burnt.Unknown cause of fire.
6900,18.0,,,KITUI,,,FIRE,Musuani Secondary School,2016,2,26,0,2,0,0,0,0,,KP,0,0,2016-05-24,0,-1,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,The injured had inhaled toxic from the burning items. Students' properties were burnt and nothing was salvaged.
6901,17.0,,,KISUMU,,,FIRE,Chulaimbo High School,2016,2,29,0,0,0,0,0,0,,KP,0,0,2016-05-24,0,-1,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,The value of damaged items is yet to be established.
6902,35.0,,,NYANDARUA,,,FIRE,Leshau Boys High School,2016,3,9,0,0,0,0,0,0,,KP,0,0,2016-05-24,0,-1,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,Property of unknown value was destroyed.
6903,4.0,,,BUSIA,,,FIRE,Buhuyu Secondary School,2016,3,11,0,0,0,0,0,0,,KP,0,0,2016-05-24,0,-1,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,Value of property destroyed is unknown.
6904,9.0,,,KAJIADO,,,FIRE,Alhuda Secondary School,2016,3,13,0,8,0,0,0,0,,KP,0,0,2016-05-24,0,-1,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,2 dormitories were destroyed and personal belongings were burnt.
6906,13.0,,,KIAMBU,,,FIRE,Kamandura girls secondary school,2016,3,14,0,0,0,0,0,0,,KP,0,0,2016-05-25,0,-1,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,Fire in school which destroyed unknow value students belonging
6907,30.0,,,NAIROBI,,,FIRE,Lenana school,2016,3,16,0,0,0,0,0,0,,KP,0,0,2016-05-25,0,-1,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,Fire in school caused by electric fault
6908,30.0,,,NAIROBI,,,FIRE,Hill Crest school,2016,3,17,0,0,0,0,0,0,,KP,0,0,2016-05-25,0,-1,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,School fire causing destruction of school documents and timber of unknown value
10188,6.0,,,GARISSA,,,FLOOD,Garissa,2013,4,18,0,0,0,32000,0,0,,KP,0,0,2016-05-19,-1,0,-1,0,0,0,0,0,Overflow,0,,0,0,0.0,0,10,0,-0.463007086325818,39.6640055,Heavy rainfall that caused displacement of people and destruction of farms.
6910,27.0,,,MIGORI,,,FIRE,Masogo mixed day and boarding secondary school,2016,5,7,0,0,0,0,0,0,,KP,0,0,2016-05-25,0,-1,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,Fire in school caused by electric fault leading to destruction of property worth 2 million
6911,26.0,,,MERU,,,FIRE,Akithi girls secondary school,2016,5,9,0,0,0,0,0,0,,KP,0,0,2016-05-25,0,-1,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,"Fire in school destroying student property worth 203,600 and 12 double Decker beds"
6912,2.0,,,BOMET,,,FIRE,Longisas boys high school,2016,5,11,0,0,0,0,0,0,,KP,0,0,2016-05-25,0,-1,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,Fire in school destroying property of unknown value
6913,10.0,,,KAKAMEGA,,,FIRE,Makhokho secondary school,2016,5,11,0,0,0,0,0,0,,KP,0,0,2016-05-25,0,-1,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,"Fire in school destroying property,cause not yet established"
6914,17.0,,,KISUMU,,,FIRE,Dr.Aldo Gumbi secondary school,2016,5,16,0,8,0,0,0,0,,KP,0,0,2016-05-25,0,-1,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,Fire in school caused by electric fault destroying all students property
6915,35.0,,,NYANDARUA,,,FIRE,Igwamiti day and boarding secondary school,2016,5,17,0,1,0,0,0,0,,KP,0,0,2016-05-25,0,-1,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,0.0,0.0,Fire in school destroying property worth 1.3 million
6916,4.0,,,BUSIA,,,DROWNING,Osiko beach,2016,2,2,2,0,0,0,0,0,,KP,0,0,2016-05-25,-1,0,0,0,-1,0,0,0,Error,0,,0,0,0.0,0,0,0,0.0,0.0,Body retrived
5475,45.0,,,VIHIGA,,,FLOOD,Mulundu village,2013,4,13,1,0,0,0,0,0,,KP,0,0,2016-03-18,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.148680043249679,34.7406148910522,Deceased drowned at River Mugogo
5476,18.0,,,KITUI,,,LANDSLIDE,Mavoloni,2013,4,14,3,0,0,8,3,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-1.38572857380131,38.01605628125,3 houses wwere covered and destroyed.
5477,29.0,,,MURANGA,,,FLOOD,Kairo lpocation,2013,4,14,0,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-0.839950421836921,37.1488230048828,Flash floods swept away a house and two people managed to be rescued.
5478,44.0,,,UASIN-GISHU,,,FLOOD,Timboroa-koibatek district,2013,4,15,0,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.513329297350313,35.26620447635649,Due to a windy rain a roof of one class room in equator
5479,30.0,,,NAIROBI,,,STRUCTURAL COLLAPSE,Riruta/dagoretti district,2013,4,15,1,0,0,6,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-1.3198289809206798,36.8515055,A perimeter wall collapsed due to heavy rainfall and fell on one house made of iron sheet.
5480,4.0,,,BUSIA,,,STRUCTURAL COLLAPSE,,2013,4,16,0,1,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.457774629902124,34.10904334179689,A house collapsed due to heavy rains
5481,4.0,,,BUSIA,,,LIGHTNING,Amagoro division,2013,4,16,0,0,0,0,0,0,,KP,0,0,2016-03-18,0,-1,-1,0,0,0,0,0,Rain,0,,0,1,0.0,0,0,0,0.459834500381696,34.1131632148438,Rains accompanied by strong winds destroyed St.Mary`s Osajai Primary school classrooms
5482,18.0,,,KITUI,,,STRUCTURAL COLLAPSE,kitui,2013,4,16,1,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-1.3198289809206798,38.01605628125,house collapsed due to heavy rains
5483,11.0,,,KEIYO-MARAKWET,,,RAINS,Elgeyo Marakwet,2013,4,15,2,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,1.5957408850054198,35.5334477126598,swept away by raging water.
5484,24.0,,,MANDERA,,,FLOOD,mandera,2013,4,15,2,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,3.90651622478561,41.83929846875,swept away
5485,35.0,,,NYANDARUA,,,FLOOD,Nyandarua,2013,4,15,1,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-0.0424804872097394,36.3665773719549,Swept away by raging water
5486,35.0,,,NYANDARUA,,,LANDSLIDE,Nyahururu,2013,4,16,1,0,0,0,3,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0478521265856586,36.357120734375,houses destroyed by a landslide.
5487,35.0,,,NYANDARUA,,,FLOOD,Nyahururu,2013,4,16,1,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.0203863114059826,36.3681070625,Middle aged woman found floating in Ewaso Nyiro River.
5488,14.0,,,KILIFI,,,FLOOD,Margarini District,2013,4,16,1,0,0,2000,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-3.50952156082819,39.91119788281249,People were displaced by floods. vessel capsized.
5489,6.0,,,GARISSA,,,FLOOD,Garissa,2013,4,18,18,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,-1,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-0.513420907874289,39.6533200889826,Farms and people affected by floods.
5490,33.0,,,NAROK,,,LANDSLIDE,Narok,2013,4,13,2,0,0,0,1,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-0.636033730200038,35.991825324218794,House destroyed
5491,16.0,,,KISII,,,ELECTROCUTION,Central Keumbu,2013,4,13,3,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,-0.66075138547066,34.775089484375,Lightning struck a family while in a house made of iron sheets
5492,11.0,,,KEIYO-MARAKWET,,,STRUCTURAL COLLAPSE,Sabriri Location,2013,4,14,1,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,0.602650589948819,35.442508917968794,Crossing a stream using an improvised bridge.
5493,16.0,,,KISII,,,LANDSLIDE,Gucha south,2013,3,14,0,0,0,1000,0,0,,KP,0,0,2016-03-18,0,0,0,0,0,0,0,0,Overflow,0,,0,0,0.0,0,0,0,-0.679671581332058,34.78271484375,Village experienced landslide that destroyed crops and houses.
5498,1.0,,,BARINGO,,,FLOOD,Kimailel village,2013,4,22,3,0,0,0,0,0,,KP,0,0,2016-03-18,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.473566954927969,35.9753458320313,There was rain that hit the upper part of the hills leading to massive flash floods down hill which caught the children unaware.
24379,19.0,,,KWALE,,,DROWNING,Lunga lunga,2016,11,30,1,0,0,0,0,0,,,0,0,2016-11-30,0,0,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,0.0,0.0,body taken to Msambweni sub-county and awaiting postmoterm
5501,1.0,,,BARINGO,,,FLOOD,Prkera River Mogotio District,2013,4,15,1,0,0,0,0,0,,KP,0,0,2016-03-21,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.602650589948819,36.401066046875,This happened when the man tried to cross the river but overcome with ranging river. The body was retrieved 10 kilometres away alon the river.
5502,33.0,,,NAROK,,,FLOOD,Oloii Area,2013,2,23,1,0,0,0,0,0,,KP,0,0,2016-03-21,0,0,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,-1.11113583108423,35.873722296875,A dead body was found floating on the river bank
5503,13.0,,,KIAMBU,,,FLOOD,Nkumari Sub location in Nkubu,2013,4,23,1,0,0,0,0,0,,KP,0,0,2016-03-21,-1,0,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,-1.16605662353265,37.06573889843751,A dead body was found floating on the river bank
5504,22.0,,,MACHAKOS,,,FLOOD,Kathulani Sub location Matuu,2013,4,20,1,0,0,0,0,0,,KP,0,0,2016-03-21,0,-1,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,-1.54223259871431,37.233280402343794,She went swimming with her two young sisters at a nearby dam when she drowned
5505,3.0,,,BUNGOMA,,,FLOOD,Kibochi Village,2013,4,27,1,0,0,0,0,0,,KP,0,0,2016-03-21,0,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.575186220753433,34.23675940625,He was crossing the river Chwele when he was swept away
5506,16.0,,,KISII,,,FLOOD,Lari district Magina Location,2013,4,26,3,0,0,0,0,0,,KP,0,0,2016-03-21,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-1.35415190897005,35.170597296875,Railway line and Road to Kijabe mission hospital was blocked by bolders caused by mud slide and debris.
5507,20.0,,,LAIKIPIA,,,FLOOD,,2013,4,28,0,0,0,1,0,0,,KP,0,0,2016-03-21,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,3.1005369797356295,35.610050421875,She was crossing the river when she was swept down stream
5511,11.0,,,KEIYO-MARAKWET,,,FLOOD,Cheles area Marakwet,2013,4,30,0,0,0,0,0,0,,KP,0,0,2016-03-21,0,0,0,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,1.34686137281473,35.0621073066407,Heavy raina were received in that area causing landslide. One kilometer Kapsowar-chesoi road was blocked.
5510,26.0,,,MERU,,,WINDSTORM,Liliaba Village Mau,2013,4,29,1,0,0,0,0,0,,KP,0,0,2016-03-21,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0533452885040232,37.66449378125,He was trapped at River Liliaba
24382,25.0,,,MARSABIT,,,ROAD ACCIDENT,marsabit,2016,11,29,0,1,0,0,0,0,,KP,0,0,2016-11-29,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,case pending under investigation
5512,40.0,,,TANA-RIVER,,,FLOOD,Tana North District,2013,4,30,0,0,0,584,0,0,,KP,0,0,2016-03-21,0,0,0,0,0,0,0,0,Unknown,0,,0,0,0.0,0,0,0,-2.32455676923575,40.103458625,Waiting for the situation to normalize and relief is being distributed.
5513,40.0,,,TANA-RIVER,,,FLOOD,Tana River District,2013,4,30,0,0,0,225,0,0,,KP,0,0,2016-03-21,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-1.00129123340706,39.8960916816407,"Already intergrated, main raod is impassable and Hola Waldena bridge is broken"
5579,12.0,,,KERICHO,,,FLOOD,Buret,2015,12,14,1,0,0,0,0,0,,KP,0,0,2016-03-22,-1,0,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,0.0,0.0,drowning while swimming in river chemoit
5580,33.0,,,NAROK,,,FLOOD,Olulunga,2015,12,14,1,0,0,0,0,0,,KP,0,0,2016-03-22,-1,0,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,-1.0891672253788,35.86822913281251,ssept away while trying to cross stream
5606,3.0,,,BUNGOMA,,,FLOOD,Bungoma,2015,11,27,1,0,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,1.59122664420026,35.0772135078125,
5607,10.0,,,KAKAMEGA,,,FLOOD,Kakamega,2015,11,27,0,0,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,0.267577722000628,34.7421305,
5610,27.0,,,MIGORI,,,FLOOD,Nyatike subcounty,2015,11,30,0,0,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-0.9243978009961329,34.478458625,
5611,10.0,,,KAKAMEGA,,,ROAD ACCIDENT,Matunda center,2015,12,23,2,1,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,
5612,8.0,,,ISIOLO,,,ROAD ACCIDENT,Millium area,2015,12,22,3,8,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,1.39353991505124,38.7411539375,Failed brakes resulting into an accident
5613,23.0,,,MAKUENI,,,ROAD ACCIDENT,Kanga area,2015,11,21,4,28,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,-2.1379308745632,37.763370734375,Careless driving resulting into an accident.
5614,22.0,,,MACHAKOS,,,ROAD ACCIDENT,Mto mawe,2015,11,20,2,1,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,-1.42966062251183,36.9833414375,Careless driving resulting into an accident
5615,27.0,,,MIGORI,,,ROAD ACCIDENT,Isibania,2015,11,20,0,0,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,
5616,27.0,,,MIGORI,,,ROAD ACCIDENT,Isibania,2015,11,20,3,7,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,-1.0891672253788,34.4976846992188,careless driving resulting into an accident
5617,7.0,,,HOMABAY,,,ROAD ACCIDENT,Mikai centre,2015,11,20,2,14,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,careless driving resulting into an accident.
5618,4.0,,,BUSIA,,,ROAD ACCIDENT,mwamba area,2015,11,17,2,0,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,-1.07818286227039,34.489444953125,case pending
5619,24.0,,,MANDERA,,,ROAD ACCIDENT,Rhamu,2015,11,13,9,0,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,3.7530511499440897,41.24603675,lost control resulting into an accident
5620,30.0,,,NAIROBI,,,ROAD ACCIDENT,Mombasa road,2015,12,8,2,0,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,Recklessness resulting into an accident
5621,38.0,,,SIAYA,,,ROAD ACCIDENT,Ragala,2015,12,8,4,8,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,-0.17736731112775897,34.1708414375,lost control reulting into an accident
5622,35.0,,,NYANDARUA,,,ROAD ACCIDENT,Manguo,2015,12,6,2,1,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,-0.0620111369950231,36.21429846875,careless driving resulting into an accident
5623,13.0,,,KIAMBU,,,ROAD ACCIDENT,Gakoe matara road,2015,11,29,10,7,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,-1.06719845952966,36.94488928906249,lost control resulting into an accident
5624,20.0,,,LAIKIPIA,,,ROAD ACCIDENT,Nanyuki- Ngare ngiro road,2015,11,27,2,1,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.9761496323823508,36.722416144531294,careless driving resulting into an accident. case pending under investigation
5625,32.0,,,NANDI,,,ROAD ACCIDENT,Chepsangor area,2015,11,29,3,0,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,-0.229552038894006,35.1458780585938,lost contol.case pending
5626,31.0,,,NAKURU,,,ROAD ACCIDENT,Nakuru- Eldoret road,2015,11,19,2,3,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,-0.33117434409486307,36.060489875,careless driving resulting into an accident
5627,15.0,,,KIRINYAGA,,,ROAD ACCIDENT,Makutano-mwea,2015,11,17,2,1,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,-0.539908432048059,37.2607462226563,careless driving. case pending
5628,13.0,,,KIAMBU,,,ROAD ACCIDENT,Kinale forest,2015,11,14,2,1,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,-1.03424501754921,36.99982092968751,careless driving resulting into an accident
5630,22.0,,,MACHAKOS,,,ROAD ACCIDENT,Maanzoni area,2015,11,13,2,2,0,0,0,0,,KP,0,0,2016-03-24,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,Caeless driving resulting into an accident.Case pending
5631,2.0,,,BOMET,,,ROAD ACCIDENT,Bomet-Narok road,2015,11,13,3,0,0,0,0,0,,KP,0,0,2016-03-24,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,-0.8145471862915279,35.33539221875,careless driving resulting into an accident.
5632,25.0,,,MARSABIT,,,ROAD ACCIDENT,Marti-logologo road,2015,11,11,2,8,0,0,0,0,,KP,0,0,2016-03-24,-1,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.0,0.0,lost control resulting into an accident
